Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/42          std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const& std::forward<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>(std::remove_reference<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>::type&) [248]
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >* std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_create_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>(std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [386]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, char const&) [390]
[357]    0.0    0.00    0.00       6         std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::size() const [357]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<std::__detail::_Node_iterator<char, true, false>, bool> std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > >(char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > const&, std::integral_constant<bool, true>) [366]
[358]    0.0    0.00    0.00       6         std::__detail::_Hash_node<char, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > >::operator()<char const&>(char const&) const [358]
                0.00    0.00       6/50          char const& std::forward<char const&>(std::remove_reference<char const&>::type&) [247]
                0.00    0.00       6/6           std::__detail::_Hash_node<char, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >::_M_allocate_node<char const&>(char const&) [396]
-----------------------------------------------
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<char, false>*, unsigned long) [362]
[359]    0.0    0.00    0.00       6         std::__detail::_Hash_code_base<char, char, std::__detail::_Identity, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const [359]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<std::__detail::_Node_iterator<char, true, false>, bool> std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > >(char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > const&, std::integral_constant<bool, true>) [366]
[360]    0.0    0.00    0.00       6         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::_Scoped_node(std::__detail::_Hash_node<char, false>*, std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >*) [360]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<std::__detail::_Node_iterator<char, true, false>, bool> std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > >(char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > const&, std::integral_constant<bool, true>) [366]
[361]    0.0    0.00    0.00       6         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::~_Scoped_node() [361]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<std::__detail::_Node_iterator<char, true, false>, bool> std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > >(char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > const&, std::integral_constant<bool, true>) [366]
[362]    0.0    0.00    0.00       6         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<char, false>*, unsigned long) [362]
                0.00    0.00       6/13863       std::__detail::_Prime_rehash_policy::_M_state() const [139]
                0.00    0.00       6/6           std::__detail::_Hash_code_base<char, char, std::__detail::_Identity, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const [359]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<char, false>*) [363]
                0.00    0.00       6/12          std::__detail::_Node_iterator<char, true, false>::_Node_iterator(std::__detail::_Hash_node<char, false>*) [314]
                0.00    0.00       1/1           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&) [483]
                0.00    0.00       1/13          std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [294]
-----------------------------------------------
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<char, false>*, unsigned long) [362]
[363]    0.0    0.00    0.00       6         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<char, false>*) [363]
                0.00    0.00       5/20          std::__detail::_Hash_node<char, false>::_M_next() const [264]
                0.00    0.00       5/9           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<char, false> const&) const [329]
-----------------------------------------------
                0.00    0.00       6/6           std::unordered_set<char, std::hash<char>, std::equal_to<char>, std::allocator<char> >::erase(char const&) [367]
[364]    0.0    0.00    0.00       6         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::erase(char const&) [364]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, char const&) [365]
-----------------------------------------------
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::erase(char const&) [364]
[365]    0.0    0.00    0.00       6         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, char const&) [365]
                0.00    0.00       6/21          std::__detail::_Hash_code_base<char, char, std::__detail::_Identity, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(char const&) const [261]
                0.00    0.00       6/13          std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [294]
                0.00    0.00       6/12          std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, char const&, unsigned long) const [303]
                0.00    0.00       5/5           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<char, false>*) [409]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Insert_base<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(char const&) [395]
[366]    0.0    0.00    0.00       6         std::pair<std::__detail::_Node_iterator<char, true, false>, bool> std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > >(char const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > > const&, std::integral_constant<bool, true>) [366]
                0.00    0.00       6/20          char const& std::__detail::_Identity::operator()<char const&>(char const&) const [265]
                0.00    0.00       6/21          std::__detail::_Hash_code_base<char, char, std::__detail::_Identity, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(char const&) const [261]
                0.00    0.00       6/13          std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [294]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_node(unsigned long, char const&, unsigned long) const [354]
                0.00    0.00       6/50          char const& std::forward<char const&>(std::remove_reference<char const&>::type&) [247]
                0.00    0.00       6/6           std::__detail::_Hash_node<char, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<char, false> > >::operator()<char const&>(char const&) const [358]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::_Scoped_node(std::__detail::_Hash_node<char, false>*, std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >*) [360]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<char, false>*, unsigned long) [362]
                0.00    0.00       6/6           std::pair<std::__detail::_Node_iterator<char, true, false>, bool>::pair<std::__detail::_Node_iterator<char, true, false>&, bool, true>(std::__detail::_Node_iterator<char, true, false>&, bool&&) [381]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::~_Scoped_node() [361]
-----------------------------------------------
                0.00    0.00       6/6           connector(char, char, char, char) [444]
[367]    0.0    0.00    0.00       6         std::unordered_set<char, std::hash<char>, std::equal_to<char>, std::allocator<char> >::erase(char const&) [367]
                0.00    0.00       6/6           std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::erase(char const&) [364]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<char, false>*) [398]
[368]    0.0    0.00    0.00       6         std::pointer_traits<std::__detail::_Hash_node<char, false>*>::pointer_to(std::__detail::_Hash_node<char, false>&) [368]
                0.00    0.00       6/6           std::__detail::_Hash_node<char, false>* std::addressof<std::__detail::_Hash_node<char, false> >(std::__detail::_Hash_node<char, false>&) [403]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<char, false>*) [398]
[369]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<std::__detail::_Hash_node<char, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<char, false> >&, std::__detail::_Hash_node<char, false>*, unsigned long) [369]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::__detail::_Hash_node<char, false> >::deallocate(std::__detail::_Hash_node<char, false>*, unsigned long) [342]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >::_M_deallocate_node(std::__detail::_Hash_node<char, false>*) [397]
[370]    0.0    0.00    0.00       6         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<char, false> > >::destroy<char>(std::allocator<std::__detail::_Hash_node<char, false> >&, char*) [370]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<char, false> >::destroy<char>(char*) [343]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hash_node<char, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >::_M_allocate_node<char const&>(char const&) [396]
[371]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<std::__detail::_Hash_node<char, false> > >::allocate(std::allocator<std::__detail::_Hash_node<char, false> >&, unsigned long) [371]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::__detail::_Hash_node<char, false> >::allocate(unsigned long, void const*) [344]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hash_node<char, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char, false> > >::_M_allocate_node<char const&>(char const&) [396]
[372]    0.0    0.00    0.00       6         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<char, false> > >::construct<char, char const&>(std::allocator<std::__detail::_Hash_node<char, false> >&, char*, char const&) [372]
                0.00    0.00       6/50          char const& std::forward<char const&>(std::remove_reference<char const&>::type&) [247]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<char, false> >::construct<char, char const&>(char*, char const&) [345]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_put_node(std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*) [384]
[373]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&, std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*, unsigned long) [373]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::deallocate(std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*, unsigned long) [346]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*) [387]
[374]    0.0    0.00    0.00       6         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::destroy<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [374]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::destroy<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [347]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_get_node() [383]
[375]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&, unsigned long) [375]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::allocate(unsigned long, void const*) [348]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Rb_tree<char, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_Select1st<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::less<char>, std::allocator<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_construct_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>(std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*, std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [388]
